movieId,titleString,releaseYear,avgRating,oldId
662,The Apartment,1960,3.96,909
663,Attack of the Giant Leeches,1959,2.25,8138
664,L'avventura,1960,4.0,8195
665,BUtterfield 8,1960,3.0,8617
666,La dolce vita,1960,3.75,8154
667,Elmer Gantry,1960,4.0,4190
668,Exodus,1960,3.5,5799
669,From the Terrace,1960,3.0,6449
670,The Grass Is Greener,1960,3.25,4796
671,The Fall of the House of Usher,1960,3.0,4403
672,Inherit the Wind,1960,4.08,3469
673,Jungfrukällan,1960,3.75,7820
674,The Little Shop of Horrors,1960,3.0,2747
675,The Magnificent Seven,1960,3.59,4327
676,La notte,1961,4.0,4325
677,Ocean's Eleven,1960,3.64,4954
678,Onna ga kaidan wo agaru toki,1960,4.5,26059
679,Peeping Tom,1960,3.0,2488
680,Peter Pan,1960,3.5,74089
681,Please Don't Eat the Daisies,1960,3.5,8487
682,Pollyanna,1960,2.9,1014
683,Psycho,1960,4.04,1219
684,Rocco e i suoi fratelli,1960,3.5,31309
685,'Jûsangô taihisen' yori: Sono gosôsha o nerae,1960,3.5,97285
686,Spartacus,1960,3.58,2728
687,Swiss Family Robinson,1960,3.5,1017
688,The Time Machine,1960,3.62,3959
689,Tormented,1960,1.0,7245
690,Le trou,1960,4.0,31545
691,The Unforgiven,1960,3.83,6461
692,Village of the Damned,1960,3.08,2553
693,The Wasp Woman,1959,0.5,8137
694,Zazie dans le métro,1960,3.0,8189
695,The Absent Minded Professor,1961,3.39,2015
696,Babes in Toyland,1961,3.1,2017
697,Breakfast at Tiffany's,1961,3.85,902
698,The Children's Hour,1961,3.5,5963
699,La ciociara,1960,4.0,3808
700,El Cid,1961,3.0,31617
701,The Guns of Navarone,1961,3.77,3654
702,The Hustler,1961,4.33,3468
703,The Innocents,1961,,1076
704,Judgment at Nuremberg,1961,3.6,6777
705,Jules et Jim,1962,4.5,2732
706,King of Kings,1961,3.0,6225
707,Lover Come Back,1961,3.0,8385
708,The Misfits,1961,3.25,4428
709,Mosura,1961,3.0,86864
710,Ningen no jôken,1961,5.0,26073
711,One Hundred and One Dalmatians,1961,3.43,2085
712,"One, Two, Three",1961,4.0,6579
713,One-Eyed Jacks,1961,3.0,5063
714,The Parent Trap,1961,3.21,1013
715,Pit and the Pendulum,1961,3.33,2782
716,Pocketful of Miracles,1961,3.5,4804
717,A Raisin in the Sun,1961,3.83,3350
718,Samogonshchiki,1962,4.5,133716
719,Splendor in the Grass,1961,4.25,3330
720,Såsom i en spegel,1961,4.5,7939
721,Une femme est une femme,1961,5.0,8738
722,Viridiana,1961,4.0,8239
723,Voyage to the Bottom of the Sea,1961,3.0,3926
724,West Side Story,1961,3.6,1947
725,Yôjinbô,1961,4.23,3030
726,Advise & Consent,1962,5.0,26078
727,Birdman of Alcatraz,1962,4.0,7062
728,Boccaccio '70,1962,4.0,32917
729,Cape Fear,1962,3.96,1344
730,Carnival of Souls,1962,3.88,3627
731,Carry on Cruising,1962,3.5,121342
732,Days of Wine and Roses,1962,4.0,4263
733,Divorzio all'italiana,1961,4.5,33564
734,Dr. No,1962,3.71,2949
735,Girls! Girls! Girls!,1962,2.0,6030
736,Gypsy,1962,0.5,3604
737,Seppuku,1962,4.5,26082
738,Hatari!,1962,3.0,4704
739,In Search of the Castaways,1962,3.0,2056
740,Ivanovo detstvo,1962,2.75,32892
741,La jetée,1962,4.5,8477
742,King Kong vs. Godzilla,1963,2.5,2365
743,Ro.Go.Pa.G.,1963,3.0,93114
744,Lawrence of Arabia,1962,4.3,1204
745,Lolita,1962,3.5,2729
746,Lonely Are the Brave,1962,4.0,3737
747,Long Day's Journey Into Night,1962,3.5,8650
748,The Longest Day,1962,4.0,3062
749,The Man Who Shot Liberty Valance,1962,4.4,4406
750,The Manchurian Candidate,1962,4.25,1267
751,The Miracle Worker,1962,3.67,7619
752,The Music Man,1962,3.9,26084
753,Mutiny on the Bounty,1962,,26085
754,Nóz w wodzie,1962,3.75,6858
755,Reptilicus,1961,0.5,151745
756,Requiem for a Heavyweight,1962,4.0,5398
757,Ride the High Country,1962,3.5,7896
758,Ring of Terror,1961,0.5,6514
759,Tsubaki Sanjûrô,1962,4.25,2905
760,Sweet Bird of Youth,1962,3.0,8057
761,That Touch of Mink,1962,3.75,7082
762,To Kill a Mockingbird,1962,4.12,1207
763,What Ever Happened to Baby Jane?,1962,4.5,3546
764,The Wrong Arm of the Law,1963,3.5,7344
765,El ángel exterminador,1962,1.5,8620
766,8½,1963,4.07,1251
767,Billy Liar,1963,3.5,4687
768,The Birds,1963,3.6,1333
769,Blood Feast,1963,4.0,3344
770,"Captain Newman, M.D.",1963,4.5,74342
771,Les carabiniers,1963,0.5,26095
772,Carry on Cabby,1963,4.5,121338
773,Charade,1963,3.81,911
774,Children of the Damned,1964,3.17,2554
775,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4.27,750
776,From Russia with Love,1963,3.75,2948
777,Il gattopardo,1963,4.25,8724
778,The Great Escape,1963,4.13,1262
779,The Haunting,1963,4.0,2550
780,Hud,1963,3.75,3467
781,"Ieri, oggi, domani",1963,4.0,8748
782,The Incredible Journey,1963,3.38,2057
783,Irma la Douce,1963,3.62,3076
784,"It's a Mad, Mad, Mad, Mad World",1963,3.25,4799
785,Jason and the Argonauts,1963,3.5,7757
786,Kaitei gunkan,1963,3.5,6654
787,Lilies of the Field,1963,3.83,4187
788,Lord of the Flies,1963,3.04,3461
789,Le mani sulla città,1963,4.5,96084
790,Mondo cane,1962,2.0,75947
791,Le mépris,1963,3.0,1572
792,Nattvardsgästerna,1963,3.5,7938
793,The Nutty Professor,1963,2.46,2136
794,The Pink Panther,1963,3.45,6662
795,Le procès,1962,4.9,6460
796,Shock Corridor,1963,3.5,8126
797,Son of Flubber,1962,2.5,2098
798,The Sword in the Stone,1963,3.58,1025
799,Tengoku to jigoku,1963,4.0,7926
800,The Thrill of It All,1963,3.0,6182
801,Tom Jones,1963,3.64,1948
802,I tre volti della paura,1963,4.0,3832
803,Tystnaden,1963,3.5,7937
804,Yajû no seishun,1963,4.0,44597
805,7 Faces of Dr. Lao,1964,5.0,42556
806,The Americanization of Emily,1964,4.0,8190
807,Monstrosity,1963,3.5,92760
808,Bande à part,1964,3.5,6023
809,Bikini Beach,1964,1.0,3922
810,La chasse à l'homme,1964,3.0,179073
811,Fail-Safe,1964,4.0,7560
812,Father Goose,1964,3.67,4795
813,Goldfinger,1964,3.84,2947
814,Goodbye Charlie,1964,5.0,95843
815,Hamlet,1964,4.0,2820
816,A Hard Day's Night,1964,3.47,2863
817,"Hush...Hush, Sweet Charlotte",1964,4.5,26116
818,The Incredible Mr. Limpet,1964,3.0,5651
819,Le journal d'une femme de chambre,1964,3.75,4399
820,"Kiss Me, Stupid",1964,3.5,6578
821,Kaidan,1964,2.5,7564
822,Marnie,1964,3.62,2181
823,Mary Poppins,1964,3.89,1028
824,The Masque of the Red Death,1964,3.25,2784
825,Mosura tai Gojira,1964,2.0,5638
826,My Fair Lady,1964,4.04,914
827,The Night of the Iguana,1964,3.0,7944
828,Onibaba,1964,4.5,26122
829,Les parapluies de Cherbourg,1964,4.12,199
830,Per un pugno di dollari,1964,3.94,2951
831,Robinson Crusoe on Mars,1964,2.0,26124
832,Rudolph the Red-Nosed Reindeer,1964,3.83,73854
833,Send Me No Flowers,1964,3.25,7085
834,Seven Days in May,1964,4.0,3634
835,Seven Up!,1964,3.83,50740
836,A Shot in the Dark,1964,2.5,7073
837,Suna no onna,1964,4.75,3224
838,Sanbiki no samurai,1964,3.5,90243
839,Topkapi,1964,2.5,5007
840,The Last Man on Earth,1964,3.0,7891
841,The Unsinkable Molly Brown,1964,3.75,3963
842,Il vangelo secondo Matteo,1964,3.5,6609
843,The World of Henry Orient,1964,4.0,5802
844,Zulu,1964,4.0,5899
845,The Agony and the Ecstasy,1965,4.0,32139
846,Akahige,1965,4.5,5498
847,Alphaville: Une étrange aventure de Lemmy Caution,1965,4.12,680
848,La battaglia di Algeri,1966,4.3,26131
849,Beach Blanket Bingo,1965,1.5,4394
850,Bunny Lake Is Missing,1965,3.5,31737
851,Cat Ballou,1965,3.14,3873
852,A Charlie Brown Christmas,1965,4.0,26133
853,The Cincinnati Kid,1965,0.5,8494
854,The Collector,1965,0.5,7114
855,Il compagno Don Camillo,1965,3.0,174737
856,La decima vittima,1965,4.0,4434
857,Doctor Zhivago,1965,4.14,2067
858,Dr. Goldfoot and the Bikini Machine,1965,5.0,4402
859,Dr. Terror's House of Horrors,1965,1.5,8626
860,"Faster, Pussycat! Kill! Kill!",1965,3.7,390
861,The Flight of the Phoenix,1965,4.0,6448
862,Giulietta degli spiriti,1965,3.25,7067
863,The Great Race,1965,3.33,1083
864,The Greatest Story Ever Told,1965,2.5,4189
865,Help!,1965,3.36,2946
866,I Saw What You Did,1965,3.0,2856
867,The Ipcress File,1965,4.0,2983
868,Irezumi ichidai,1965,3.0,63768
869,Major Dundee,1965,2.0,26142
870,Operatsiya 'Y' i drugie priklyucheniya Shurika,1965,3.83,127052
871,Our Man Flint,1966,3.5,5497
872,A Patch of Blue,1965,4.0,6178
873,The Pawnbroker,1964,3.5,3789
874,Per qualche dollaro in più,1965,4.15,3681
875,Pierrot le Fou,1965,3.88,7748
876,Rekopis znaleziony w Saragossie,1965,4.0,2632
877,Repulsion,1965,4.17,3075
878,Samurai,1965,3.0,42559
879,The Sandpiper,1965,5.0,3073
880,Shenandoah,1965,4.0,6422
881,Ship of Fools,1965,3.5,7181
882,The Sound of Music,1965,3.94,1035
883,The Spy Who Came in from the Cold,1965,0.5,8772
884,That Darn Cat!,1965,2.42,1018
885,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 Hours and 11 Minutes,1965,2.5,7394
886,A Thousand Clowns,1965,5.0,26147
887,Thunderball,1965,3.48,2993
888,Da nao tian gong,1961,3.5,134019
889,Von Ryan's Express,1965,3.75,4339
890,What's New Pussycat,1965,3.5,7051
891,Alfie,1966,3.25,4191
892,Alvarez Kelly,1966,3.0,2896
893,Andrey Rublyov,1966,4.5,26150
894,Au Hasard Balthazar,1966,3.5,26151
895,Batman: The Movie,1966,3.0,26152
896,Beregis avtomobilya,1966,4.0,79333
897,Blow-Up,1966,3.67,3788
898,Born Free,1966,4.0,6232
899,"Il buono, il brutto, il cattivo",1966,4.15,1201
900,Caccia alla volpe,1966,2.75,5113
901,Dai-bosatsu tôge,1966,4.25,32387
902,Don't Lose Your Head,1967,4.0,133879
903,How the Grinch Stole Christmas!,1966,3.59,52435
904,The Endless Summer,1966,4.17,3653
905,Fahrenheit 451,1966,3.6,6305
906,Fantastic Voyage,1966,2.67,3927
907,"Follow Me, Boys!",1966,0.5,7312
908,Frankie and Johnny,1966,3.0,4284
909,A Funny Thing Happened on the Way to the Forum,1966,3.1,8796
910,Georgy Girl,1966,4.0,34359
911,La grande vadrouille,1966,4.5,41828
912,How to Steal a Million,1966,3.67,8033
913,"It's the Great Pumpkin, Charlie Brown",1966,3.8,60487
914,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika",1967,4.5,107412
915,A Man for All Seasons,1966,4.33,1949
916,Marat/Sade,1967,4.5,4708
917,Nevada Smith,1966,4.0,6386
918,Ostre sledované vlaky,1966,4.0,26158
919,Persona,1966,3.75,7327
920,The Plague of the Zombies,1966,3.0,7882
921,Le roi de coeur,1966,5.0,7122
922,The Russians Are Coming the Russians Are Coming,1966,2.5,5801
923,The Sand Pebbles,1966,3.5,4337
924,Seconds,1966,3.5,5062
925,This Property Is Condemned,1966,4.5,7184
926,Tôkyô nagaremono,1966,3.75,26159
927,Torn Curtain,1966,3.5,2180
928,Uccellacci e uccellini,1966,4.0,6604
929,Un homme et une femme,1966,5.0,2969
930,Walk Don't Run,1966,2.0,6407
931,"What's Up, Tiger Lily?",1966,3.17,6584
932,Who's Afraid of Virginia Woolf?,1966,4.14,2132
933,Winnie the Pooh and the Honey Tree,1966,4.0,85259
934,Barefoot in the Park,1967,3.31,2870
935,Bedazzled,1967,2.0,7708
936,Belle de Jour,1967,3.88,154
937,The Taming of the Shrew,1967,2.5,3028
938,Bonnie and Clyde,1967,4.07,1084
939,Camelot,1967,4.0,7714
940,Casino Royale,1967,2.5,5796
941,La collectionneuse,1967,3.5,823
942,Cool Hand Luke,1967,4.27,1276
943,Daegoesu Yonggari,1967,0.5,102025
944,The Deadly Bees,1966,1.0,122433
945,The Dirty Dozen,1967,3.97,2944
946,Doctor Dolittle,1967,3.77,2135
947,Du bei dao,1967,3.0,82641
948,Dance of the Vampires,1967,3.67,8928
949,The Graduate,1967,4.06,1247
950,Guess Who's Coming to Dinner,1967,4.55,3451
951,Hang 'Em High,1968,3.6,2922
952,Hombre,1967,3.0,5435
953,How to Succeed in Business Without Really Trying,1967,4.25,7888
954,In Cold Blood,1967,3.62,6852
955,In Like Flint,1967,4.0,5493
956,In the Heat of the Night,1967,4.18,1950
957,Jôi-uchi: Hairyô tsuma shimatsu,1967,3.5,41627
958,The Jungle Book,1967,3.83,2078
959,Koroshi no rakuin,1967,5.0,26169
960,Mouchette,1967,3.0,44657
961,Ningen jôhatsu,1967,4.0,80478
962,Oscar,1967,5.0,142020
963,Playtime,1967,3.17,26171
964,Point Blank,1967,3.0,26172
965,Quatermass and the Pit,1967,3.0,3658
966,Le samouraï,1967,4.0,7587
967,Thoroughly Modern Millie,1967,3.0,6480
968,Titicut Follies,1967,2.5,26176
969,"To Sir, with Love",1967,4.07,3296
970,Le voleur,1967,3.0,105720
971,Wait Until Dark,1967,3.43,6639
972,Week end,1967,4.0,7749
973,You Only Live Twice,1967,3.83,7569
974,2001: A Space Odyssey,1968,3.89,924
975,Astérix et Cléopâtre,1968,4.25,26183
976,Barbarella,1968,3.17,674
977,Blackbeard's Ghost,1968,3.67,2035
978,Brilliantovaya ruka,1969,3.5,26184
979,Bullitt,1968,3.88,7076
980,"Charlie, the Lonesome Cougar",1967,3.0,3345
981,Charly,1968,4.0,8147
982,Chitty Chitty Bang Bang,1968,3.45,7247
983,Funny Girl,1968,3.75,4912
984,Il grande silenzio,1968,4.0,4785
985,Hell in the Pacific,1968,3.0,3143
986,Kiru,1968,3.0,84523
987,The Lion in Winter,1968,3.67,4427
988,The Little Drummer Boy,1968,2.5,60803
989,Matthew Hopkins: Witchfinder General,1968,2.0,7650
990,Night of the Living Dead,1968,3.75,968
991,The Odd Couple,1968,4.07,3507
992,Oliver!,1968,3.57,1951
993,The Party,1968,3.5,5004
994,Planet of the Apes,1968,3.8,2529
995,The Producers,1967,3.97,2300
996,Project X,1968,2.0,156675
997,Romeo and Juliet,1968,3.67,3668
998,Rosemary's Baby,1968,4.17,2160
999,The Scalphunters,1968,4.5,78620
1000,Skammen,1968,4.0,7936
1001,One + One,1968,3.0,26195
1002,The Thomas Crown Affair,1968,4.0,2764
1003,Histoires extraordinaires,1968,3.0,775
1004,Vargtimmen,1968,4.5,8405
1005,Who's That Knocking at My Door,1967,1.0,8840
1006,Why Man Creates,1968,4.0,124853
1007,Winnie the Pooh and the Blustery Day,1968,3.62,1023
1008,With Six You Get Eggroll,1968,4.0,32862
1009,Yellow Submarine,1968,3.29,2857
1010,"Yours, Mine and Ours",1968,2.75,26198
1011,Anne of the Thousand Days,1969,4.0,8191
1012,L'armée des ombres,1969,4.5,46855
1013,Bob & Carol & Ted & Alice,1969,3.5,8571
1014,The Bridge at Remagen,1969,4.0,3372
1015,Butch Cassidy and the Sundance Kid,1969,3.94,1304
1016,C'era una volta il West,1968,4.31,1209
1017,La caduta degli dei (Götterdämmerung),1969,3.5,7336
1018,Le cerveau,1969,4.5,131104
1019,Du bei dao wang,1969,3.0,147662
1020,Easy Rider,1969,3.6,3168
1021,Frosty the Snowman,1969,1.5,60365
1022,"Hello, Dolly!",1969,3.75,6732
1023,Xia nü,1971,4.5,32511
1024,The Italian Job,1969,3.85,6893
1025,The Love Bug,1969,3.06,1010
1026,Mackenna's Gold,1969,3.0,3806
1027,Midnight Cowboy,1969,3.95,1952
1028,Monterey Pop,1968,3.5,7979
1029,Nagagutsu o haita neko,1969,4.0,92348
1030,On Her Majesty's Secret Service,1969,3.26,3633
1031,Paint Your Wagon,1969,2.83,4709
1032,En passion,1969,3.5,7328
1033,The Phantom Tollbooth,1970,3.5,8015
1034,The Prime of Miss Jean Brodie,1969,4.0,8754
1035,Fellini - Satyricon,1969,3.5,4282
1036,Sweet Charity,1969,3.5,6245
1037,Take the Money and Run,1969,3.36,1963
1038,"They Shoot Horses, Don't They?",1969,3.25,3011
1039,Topaz,1969,3.0,2179
1040,True Grit,1969,4.0,3494
1041,Two Mules for Sister Sara,1970,3.0,6428
1042,L'uccello dalle piume di cristallo,1970,4.0,41014
1043,Where Eagles Dare,1968,4.0,6808
1044,The Wild Bunch,1969,3.82,599
1045,Z,1969,3.83,5475
1046,Airport,1970,2.17,2520
1047,The AristoCats,1970,3.41,616
1048,Beneath the Planet of the Apes,1970,2.78,2530
1049,Beyond the Valley of the Dolls,1970,3.5,8196
1050,Catch-22,1970,3.75,4349
1051,Le cercle rouge,1970,3.5,6920
1052,The Computer Wore Tennis Shoes,1969,2.86,2040
1053,Il conformista,1970,4.1,2925
1054,12 stulev,1971,4.5,141844
1055,Five Easy Pieces,1970,4.5,3201
1056,Frankenstein Must Be Destroyed,1969,3.0,7900
1057,Il gatto a nove code,1971,3.5,4689
1058,Le genou de Claire,1970,4.5,26225
1059,Il giardino dei Finzi Contini,1970,3.67,4424
1060,The Grandmother,1970,2.5,161032
1061,Indagine su un cittadino al di sopra di ogni sospetto,1970,4.0,8456
1062,Jane Eyre,1970,3.5,7190
1063,Kelly's Heroes,1970,4.13,3836
1064,Little Big Man,1970,4.15,3037
1065,Love Story,1970,3.0,4296
1066,MASH,1970,3.93,5060
1067,Patton,1970,4.12,1272
1068,Performance,1970,4.0,26231
1069,The Private Life of Sherlock Holmes,1970,2.5,6581
1070,The Railway Children,1970,4.0,6427
1071,Scrooge,1970,,6849
1072,Start the Revolution Without Me,1970,2.0,6528
1073,THX 1138,1971,3.79,6645
1074,Tora! Tora! Tora!,1970,3.93,3066
1075,The Twelve Chairs,1970,3.0,3622
1076,Ucho,1970,4.0,42176
1077,Beloe solntse pustyni,1970,4.0,26236
1078,Zabriskie Point,1970,4.0,26237
1079,The Abominable Dr. Phibes,1971,3.83,4195
1080,And Now for Something Completely Different,1971,4.05,2788
1081,The Andromeda Strain,1971,3.62,6303
1082,"L'aventure, c'est l'aventure",1972,2.5,98697
1083,Bakuto gaijin butai,1971,4.5,160527
1084,Bananas,1971,3.41,1078
1085,The Barefoot Executive,1971,2.0,2032
1086,Bedknobs and Broomsticks,1971,3.48,1031
1087,The Big Doll House,1971,2.5,5156
1088,Billy Jack,1971,2.67,3957
1089,Carnal Knowledge,1971,3.5,3167
1090,A Clockwork Orange,1971,4.0,1206
1091,Dad's Army,1971,4.5,152105
1092,Diamonds Are Forever,1971,3.5,3984
1093,Dirty Harry,1971,3.78,4855
1094,Duel,1971,3.2,26242
1095,Escape from the Planet of the Apes,1971,3.0,2533
1096,Fiddler on the Roof,1971,3.81,4857
1097,The French Connection,1971,3.87,1953
1098,Get Carter,1971,3.33,3947
1099,Giù la testa,1971,3.5,7894
1100,Harold and Maude,1971,4.29,1235
1101,Klute,1971,4.08,1964
1102,The Last Picture Show,1971,4.5,3152
1103,Little Murders,1971,5.0,8238
1104,Lo chiamavano Trinità...,1970,3.75,26249
1105,The Tragedy of Macbeth,1971,3.5,7069
1106,McCabe & Mrs. Miller,1971,3.75,3093
1107,Minnie and Moskowitz,1971,3.25,3283
1108,Morte a Venezia,1971,4.0,6684
1109,The Omega Man,1971,3.67,3032
1110,On Any Sunday,1971,4.5,2984
1111,Play Misty for Me,1971,3.62,4803
1112,Shaft,1971,4.0,3729
1113,Silent Running,1972,2.38,5410
1114,Stariki-razboyniki,1972,4.0,141820
1115,Straw Dogs,1971,4.0,6301
1116,Tang shan da xiong,1971,3.75,4440
1117,They Might Be Giants,1971,3.0,3284
1118,El Topo,1970,3.9,26258
1119,Villain,1971,5.0,136850
1120,Walkabout,1971,4.25,1419
1121,Willy Wonka & the Chocolate Factory,1971,3.87,1073
1122,1776,1972,3.5,5472
1123,"Aguirre, der Zorn Gottes",1972,4.0,7063
1124,Avanti!,1972,4.0,6573
1125,The Big Bird Cage,1972,4.5,5155
1126,Boxcar Bertha,1972,1.5,5275
1127,Butterflies Are Free,1972,3.0,5353
1128,Cabaret,1972,3.0,3545
1129,The Candidate,1972,3.58,1082
1130,Le charme discret de la bourgeoisie,1972,4.3,6666
1131,Conquest of the Planet of the Apes,1972,2.79,2532
1132,Deliverance,1972,3.9,2871
1133,Dr. Phibes Rises Again,1972,4.5,26265
1134,Dzhentlmeny udachi,1971,4.75,74727
1135,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,3.46,3812
1136,Fat City,1972,4.0,5986
1137,Frenzy,1972,3.5,2178
1138,Fuzz,1972,3.0,4202
1139,The Getaway,1972,4.0,8016
1140,The Godfather,1972,4.29,858
1141,High Plains Drifter,1973,4.18,2921
1142,Jeremiah Johnson,1972,4.25,3074
1143,Jing wu men,1972,3.83,4438
1144,The Last House on the Left,1972,3.25,5569
1145,Meng long guo jiang,1972,4.17,4444
1146,La morte ha sorriso all'assassino,1973,2.0,159510
1147,Night of the Lepus,1972,2.5,40478
1148,Pink Flamingos,1972,2.75,2361
1149,"Play It Again, Sam",1972,3.75,7084
1150,The Poseidon Adventure,1972,3.1,2013
1151,The Ruling Class,1972,3.0,1162
1152,Slaughterhouse-Five,1972,4.0,8690
1153,Sleuth,1972,4.17,5120
1154,Solyaris,1972,4.09,3503
1155,Themroc,1973,3.5,175705
1156,The Thing with Two Heads,1972,0.75,4412
1157,Trinità e Sartana figli di...,1972,5.0,128087
1158,Viskningar och rop,1972,4.0,4422
1159,"What's Up, Doc?",1972,4.5,6533
1160,Xin du bi dao,1971,3.0,88327
1161,American Graffiti,1973,3.85,3363
1162,The Asphyx,1972,4.5,84799
1163,The Baby,1973,1.5,3280
1164,Badlands,1973,4.09,3741
1165,Battle for the Planet of the Apes,1973,2.78,2531
1166,Charley Varrick,1973,3.0,26283
1167,The Crazies,1973,3.5,6395
1168,Coffy,1973,3.5,4064
1169,Dark Star,1974,2.5,26285
1170,The Day of the Jackal,1973,4.08,8207
1171,Don't Look Now,1973,0.5,5105
1172,Charlotte's Web,1973,3.55,2137
1173,Electra Glide in Blue,1973,3.5,32632
1174,Enter the Dragon,1973,4.04,7482
1175,The Exorcist,1973,3.8,1997
1176,La grande bouffe,1973,4.25,3655
1177,The Harder They Come,1972,4.17,6051
1178,Ivan Vasilevich menyaet professiyu,1973,4.5,102666
1179,Jesus Christ Superstar,1973,4.0,7060
1180,Jingi naki tatakai,1973,3.5,31086
1181,The Last Detail,1973,4.25,3200
1182,The Legend of Hell House,1973,1.0,4786
1183,Live and Let Die,1973,3.7,2991
1184,The Long Goodbye,1973,4.67,2511
1185,The Mack,1973,2.5,5590
1186,Magnum Force,1973,3.7,3682
1187,Mean Streets,1973,4.0,8042
1188,Neveroyatnye priklyucheniya italyantsev v Rossii,1974,3.25,141830
1189,La nuit américaine,1973,2.0,6271
1190,Pane e cioccolata,1974,3.0,615
1191,The Paper Chase,1973,3.83,3733
1192,Paper Moon,1973,3.6,6724
1193,Papillon,1973,3.93,3198
1194,Pat Garrett and Billy the Kid,1973,3.75,7889
1195,La planète sauvage,1973,4.0,2495
1196,Robin Hood,1973,3.51,3034
1197,Scener ur ett äktenskap,1973,4.0,7396
1198,Scorpio,1973,4.0,68597
1199,Serpico,1973,3.79,3735
1200,Sisters,1972,4.0,26303
1201,Sleeper,1973,3.75,1077
1202,Soylent Green,1973,3.47,2009
1203,The Sting,1973,3.98,1234
1204,Touki bouki,1973,3.5,773
1205,Turks fruit,1973,4.0,26308
1206,Ultimo tango a Parigi,1972,4.5,7008
1207,V boy idut odni 'stariki',1974,4.5,107408
1208,The Way We Were,1973,3.62,3194
1209,Welt am Draht,1973,3.75,57772
1210,Westworld,1973,3.42,2527
1211,The Wicker Man,1973,3.92,4754
1212,Airport 1975,1974,3.5,2521
1213,Alice Doesn't Live Here Anymore,1974,4.17,8838
1214,Amarcord,1973,4.0,7089
1215,Angst essen Seele auf,1974,4.0,6509
1216,Animals Are Beautiful People,1974,5.0,6408
1217,Kanashimi no Beradonna,1973,3.5,174141
1218,Benji,1974,3.8,3672
1219,Black Christmas,1974,3.5,5980
1220,Blazing Saddles,1974,3.94,3671
1221,Sangue per Dracula,1974,2.75,1329
