nameId,nameString
1280,Rafael Sabatini
1281,Casey Robinson
1282,Hugh Herbert
1283,Joseph Cawthorn
1284,Grant Mitchell
1285,Dorothy Dare
1286,Busby Berkeley
1287,Manuel Seff
1288,Peter Milne
1289,Kathleen Howard
1290,Oscar Apfel
1291,Lew Kelly
1292,Tammany Young
1293,Walter Brennan
1294,Ray Harris
1295,Alfred Gilks
1296,Verree Teasdale
1297,Jean Muir
1298,Max Reinhardt
1299,William Shakespeare
1300,Charles Kenyon
1301,Mary C. McCall Jr.
1302,Ralph Dawson
1303,Charles Laughton
1304,Franchot Tone
1305,Herbert Mundin
1306,Eddie Quillan
1307,Francis Lister
1308,Frank Lloyd
1309,Talbot Jennings
1310,Jules Furthman
1311,Charles Nordhoff
1312,Margaret Booth
1313,Kitty Carlisle
1314,Allan Jones
1315,Walter Woolf King
1316,Sig Ruman
1317,Edward Keane
1318,Sam Wood
1319,James Kevin McGuinness
1320,Merritt B. Gerstad
1321,William LeVanway
1322,Randolph Scott
1323,Helen Westley
1324,Claire Dodd
1325,Victor Varconi
1326,Ferdinand Munier
1327,Torben Meyer
1328,Jerome Kern
1329,Otto A. Harbach
1330,Alice Duer Miller
1331,Ronald Colman
1332,Elizabeth Allan
1333,Blanche Yurka
1334,Donald Woods
1335,Fritz Leiber
1336,Jack Conway
1337,Charles Dickens
1338,W.P. Lipscomb
1339,Thomas Carlyle
1340,Oliver T. Marsh
1341,Conrad A. Nervig
1342,Helen Broderick
1343,Lucille Ball
1344,Tito Blasco
1345,William A. Boardway
1346,Allan Scott
1347,James Stewart
1348,Elissa Landi
1349,Joseph Calleia
1350,Jessie Ralph
1351,Alan Marshal
1352,Teddy Hart
1353,Sam Levene
1354,Penny Singleton
1355,Edward Ward
1356,Anita Louise
1357,Edmund Gwenn
1358,Louis Hayward
1359,Gale Sondergaard
1360,Steffi Duna
1361,Billy Mauch
1362,Hervey Allen
1363,Sheridan Gibney
1364,Erich Wolfgang Korngold
1365,Harriet Nelson
1366,Astrid Allwyn
1367,Harry Beresford
1368,Russell Hicks
1369,Ray Mayer
1370,Hubert Osborne
1371,Henry Berman
1372,Sylvia Sidney
1373,Spencer Tracy
1374,Walter Abel
1375,George Walcott
1376,Arthur Stone
1377,Morgan Wallace
1378,Norman Krasna
1379,Joseph Ruttenberg
1380,Frank Sullivan
1381,Akim Tamiroff
1382,William Frawley
1383,J.M. Kerrigan
1384,Philip Ahn
1385,Lee Tong Foo
1386,Clifford Odets
1387,Charles G. Booth
1388,Werner Janssen
1389,Eda Warren
1390,Luise Rainer
1391,Frank Morgan
1392,Fanny Brice
1393,Virginia Bruce
1394,Ray Bolger
1395,Ernest Cossart
1396,William Anthony McGuire
1397,William S. Gray
1398,Cora Witherspoon
1399,Bunny Beatty
1400,Otto Yamaoka
1401,Maurine Dallas Watkins
1402,Howard Emmett Rogers
1403,George Oppenheimer
1404,Wallace Sullivan
1405,Lawrence Weingarten
1406,Fredrick Y. Smith
1407,Dolores Costello
1408,Mickey Rooney
1409,Constance Collier
1410,Jackie Searl
1411,Frances Hodgson Burnett
1412,Hugh Walpole
1413,Hal C. Kern
1414,John Carradine
1415,Gavin Muir
1416,Ian Keith
1417,Moroni Olsen
1418,William Stack
1419,John Ford
1420,Dudley Nichols
1421,Nathaniel Shilkret
1422,Paulette Goddard
1423,Stanley Blystone
1424,Cecil Reynolds
1425,Ira H. Morgan
1426,Jean Arthur
1427,George Bancroft
1428,Lionel Stander
1429,Douglass Dumbrille
1430,Raymond Walburn
1431,H.B. Warner
1432,Ruth Donnelly
1433,Clarence Budington Kelland
1434,Gail Patrick
1435,Jean Dixon
1436,Alan Mowbray
1437,Mischa Auer
1438,Pat Flaherty
1439,Robert Light
1440,Gregory La Cava
1441,Eric Hatch
1442,Ted Tetzlaff
1443,Russell F. Schoengarth
1444,Oscar Homolka
1445,Desmond Tester
1446,John Loder
1447,Joyce Barbour
1448,Matthew Boulton
1449,S.J. Warmington
1450,William Dewhurst
1451,Pamela Bevan
1452,Peter Bull
1453,Joseph Conrad
1454,Helen Simpson
1455,Charles Frend
1456,Jeanette MacDonald
1457,Jack Holt
1458,Ted Healy
1459,Shirley Ross
1460,Robert E. Hopkins
1461,John Emerson
1462,Bernard H. Hyman
1463,Tom Held
1464,John Gielgud
1465,Robert Young
1466,Percy Marmont
1467,Florence Kahn
1468,Charles Carson
1469,Lilli Palmer
1470,Denys Blakelock
1471,Sebastian Cabot
1472,Campbell Dixon
1473,Victor Moore
1474,Betty Furness
1475,Georges Metaxa
1476,William Bailey
1477,Harry Bernard
1478,Howard Lindsay
1479,Dorothy Short
1480,Kenneth Craig
1481,Dave O'Brien
1482,Thelma White
1483,Carleton Young
1484,Warren McCollum
1485,Patricia Royale
1486,Joseph Forte
1487,Harry Harvey Jr.
1488,Louis J. Gasnier
1489,Lawrence Meade
1490,Arthur Hoerl
1491,Paul Franklin
1492,George A. Hirliman
1493,Abe Meyer
1494,Carl Pierson
1495,John Wayne
1496,Phyllis Fraser
1497,Douglas Cosgrove
1498,Lane Chandler
1499,Sam Flint
1500,Bob Kortman
1501,Ed Cassidy
1502,Jon Hall
1503,Merrill McCormick
1504,Mack V. Wright
1505,Joseph F. Poland
1506,Nat Levine
1507,William Nobles
1508,Robert Jahns
1509,Ralph Bellamy
1510,Alexander D'Arcy
1511,Cecil Cunningham
1512,Molly Lamont
1513,Esther Dale
1514,Joyce Compton
1515,Robert Allen
1516,Robert Warwick
1517,Viña Delmar
1518,Arthur Richman
1519,Al Clark
1520,Robert Taylor
1521,Henry Daniell
1522,Lenore Ulric
1523,Laura Hope Crews
1524,Rex O'Malley
1525,Mariska Aldrich
1526,James Hilton
1527,Alexandre Dumas fils
1528,Melvyn Douglas
1529,Oscar O'Shea
1530,Walter Kingsford
1531,Victor Fleming
1532,Rudyard Kipling
1533,Marc Connelly
1534,Dale Van Every
1535,Louis D. Lighton
1536,Harold Rosson
1537,Elmo Veron
1538,Leonard Ceeley
1539,Esther Muir
1540,Robert Pirosh
1541,George Seaton
1542,Frank E. Hull
1543,Tilly Losch
1544,Soo Yong
1545,Keye Luke
1546,Suzanna Kim
1547,Ching Wah Lee
1548,Sidney Franklin
1549,Tess Slesinger
1550,Claudine West
1551,Pearl S. Buck
1552,Basil Wrangell
1553,Jean Gabin
1554,Julien Carette
1555,Georges Péclet
1556,Werner Florian
1557,Sylvain Itkine
1558,Gaston Modot
1559,Charles Spaak
1560,Joseph Kosma
1561,Christian Matras
1562,Marthe Huguet
1563,Renée Lichtig
1564,Marguerite Renoir
1565,Eugène Lourié
1566,Shirley Temple
1567,Arthur Treacher
1568,Thomas Beck
1569,Mary Nash
1570,Pauline Moore
1571,Mady Christians
1572,Marcia Mae Jones
1573,Allan Dwan
1574,Johanna Spyri
1575,Walter Ferris
1576,Julien Josephson
1577,Arthur C. Miller
1578,Paul Robeson
1579,Cedric Hardwicke
1580,Roland Young
1581,Anna Lee
1582,Arthur Sinclair
1583,Robert Adams
1584,Arthur Goullet
1585,Tony Wane
1586,Mako Hlubi
1587,Robert Stevenson
1588,Geoffrey Barkas
1589,H. Rider Haggard
1590,Michael Hogan
1591,Roland Pertwee
1592,Mischa Spoliansky
1593,Michael Gordon
1594,Joseph Schildkraut
1595,Gloria Holden
1596,Erin O'Brien-Moore
1597,John Litel
1598,Henry O'Neill
1599,Morris Carnovsky
1600,Norman Reilly Raine
1601,Heinz Herald
1602,Geza Herczeg
1603,Matthew Josephson
1604,Warren Low
1605,Jane Wyatt
1606,John Howard
1607,Thomas Mitchell
1608,Margo
1609,Isabel Jewell
1610,Sam Jaffe
1611,Norman Ainsley
1612,Gene Milford
1613,Beulah Bondi
1614,Fay Bainter
1615,Barbara Read
1616,Maurice Moscovitch
1617,Elisabeth Risdon
1618,Josephine Lawrence
1619,Helen Leary
1620,Nolan Leary
1621,George Antheil
1622,Victor Young
1623,William C. Mellor
1624,LeRoy Stone
1625,Scotty Beckett
1626,Mary Lou Harrington
1627,Donald MacBride
1628,Hugh O'Connell
1629,Granville Bates
1630,Garson Kanin
1631,Bella Spewack
1632,Sam Spewack
1633,Roy Webb
1634,Robert Wise
1635,Gabriel Gabrio
1636,Saturnin Fabre
1637,Fernand Charpin
1638,Lucas Gridoux
1639,Gilbert Gil
1640,Marcel Dalio
1641,René Bergeron
1642,Julien Duvivier
1643,Henri La Barthe
1644,Jacques Constant
1645,Henri Jeanson
1646,Mohamed Iguerbouchène
1647,Vincent Scotto
1648,Marc Fossard
1649,Jules Kruger
1650,Marguerite Beaugé
1651,Jacques Krauss
1652,Jerome Cowan
1653,Ketti Gallian
1654,William Brisbane
1655,Harriet Hoctor
1656,Ernest Pagano
1657,P.J. Wolfson
1658,Lee Loeb
1659,Adriana Caselotti
1660,Harry Stockwell
1661,Lucille La Verne
1662,Roy Atwell
1663,Stuart Buchanan
1664,Eddie Collins
1665,Pinto Colvig
1666,Marion Darlington
1667,Billy Gilbert
1668,Otis Harlan
1669,William Cottrell
1670,David Hand
1671,Wilfred Jackson
1672,Larry Morey
1673,Jacob Grimm
1674,Wilhelm Grimm
1675,Ted Sears
1676,Richard Creedon
1677,Frank Churchill
1678,Leigh Harline
1679,Paul J. Smith
1680,Andrea Leeds
1681,Samuel S. Hinds
1682,Franklin Pangborn
1683,William Corson
1684,Anthony Veiller
1685,Andy Devine
1686,Owen Moore
1687,Peggy Wood
1688,Elizabeth Jenns
1689,Dorothy Parker
1690,Alan Campbell
1691,Robert Carson
1692,W. Howard Greene
1693,James E. Newcom
1694,Lansing C. Holden
1695,Henry Fonda
1696,Barton MacLane
1697,William Gargan
1698,Charles 'Chic' Sale
1699,Margaret Hamilton
1700,Warren Hymer
1701,Guinn 'Big Boy' Williams
1702,Gene Towne
1703,C. Graham Baker
1704,Leon Shamroy
1705,Daniel Mandell
1706,Patric Knowles
1707,Melville Cooper
1708,William Keighley
1709,Nikolay Cherkasov
1710,Nikolai Okhlopkov
1711,Andrei Abrikosov
1712,Dmitriy Orlov
1713,Vasili Novikov
1714,Nikolai Arsky
1715,Varvara Massalitinova
1716,Valentina Ivashova
1717,Aleksandra Danilova
1718,Vladimir Yershov
1719,Dmitriy Vasilev
1720,Pyotr Pavlenko
1721,Sergei Prokofiev
1722,Iosif Shpinel
1723,Humphrey Bogart
1724,Ann Sheridan
1725,Billy Halop
1726,Bobby Jordan
1727,Leo Gorcey
1728,Gabriel Dell
1729,Huntz Hall
1730,John Wexley
1731,Warren Duff
1732,Rowland Brown
1733,Owen Marks
1734,Henry Hull
1735,Gene Reynolds
1736,Edward Norris
1737,Addison Richards
1738,Minor Watson
1739,Bobs Watson
1740,Norman Taurog
1741,Dore Schary
1742,Eleanore Griffin
1743,John W. Considine Jr.
1744,Sidney Wagner
1745,Barry Fitzgerald
1746,Fritz Feld
1747,Leona Roberts
1748,George Irving
1749,Tala Birell
1750,Hagar Wilde
1751,Russell Metty
1752,George Hively
1753,Gene Lockhart
1754,Kathleen Lockhart
1755,Terry Kilburn
1756,Barry MacKay
1757,Lynne Carver
1758,Leo G. Carroll
1759,Ann Rutherford
1760,D'Arcy Corrigan
1761,Edwin L. Marin
1762,Hugo Butler
1763,George Boemler
1764,Doris Nolan
1765,Henry Kolker
1766,Binnie Barnes
1767,Harry Allen
1768,Donald Ogden Stewart
1769,Sidney Buchman
1770,Philip Barry
1771,Everett Riskin
1772,Franz Planer
1773,Otto Meyer
1774,Margaret Lindsay
1775,Richard Cromwell
1776,William Wyler
1777,Clements Ripley
1778,Abem Finkel
1779,John Huston
1780,Owen Davis
1781,Margaret Lockwood
1782,Michael Redgrave
1783,May Whitty
1784,Cecil Parker
1785,Linden Travers
1786,Naunton Wayne
1787,Basil Radford
1788,Mary Clare
1789,Emile Boreo
1790,Ethel Lina White
1791,Sidney Gilliat
1792,Frank Launder
1793,R.E. Dearing
1794,Mel Blanc
1795,Billy Bletcher
1796,Robert Clampett
1797,Bernice Hansen
1798,Tedd Pierce
1799,Shirley Reed
1800,Danny Webb
1801,Leon Schlesinger
1802,Melvin J. Gibby
1803,Ben Hardaway
1804,Howard Baldwin
1805,Wendy Hiller
1806,Wilfrid Lawson
1807,Marie Lohr
1808,Scott Sunderland
1809,Jean Cadell
1810,David Tree
1811,Everley Gregg
1812,Leueen MacGrath
1813,Esme Percy
1814,Anthony Asquith
1815,George Bernard Shaw
1816,Cecil Lewis
1817,Gabriel Pascal
1818,Arthur Honegger
1819,Harry Stradling Sr.
1820,David Lean
1821,Vladimir Volodin
1822,Pavel Olenev
1823,Sergei Antimonov
1824,Andrey Tutyshkin
1825,Lyubov Orlova
1826,Anatoli Shalayev
1827,Mariya Mironova
1828,Nikita Kondratyev
1829,Vsevolod Sanaev
1830,Nikolay Erdman
1831,Vladimir Nilsen
1832,Mikhail Volpin
1833,Isaak Dunaevskiy
1834,Boris Petrov
1835,Eva Ladyzhenskaya
1836,Georgi Grivtsov
1837,Miron Karyakin
1838,Edward Arnold
1839,Ann Miller
1840,Moss Hart
1841,Virginia Grey
1842,Otto Kruger
1843,Ruth Hussey
1844,Tom Neal
1845,Phyllis Gordon
1846,Kenny Baker
1847,Florence Rice
1848,Eve Arden
1849,James Burke
1850,Edward Buzzell
1851,Irving Brecher
1852,Leonard Smith
1853,Geraldine Fitzgerald
1854,Ronald Reagan
1855,Dorothy Peterson
1856,Virginia Brissac
1857,Charles Richman
1858,George Emerson Brewer Jr.
1859,Bertram Bloch
1860,Charles Winninger
1861,Brian Donlevy
1862,Irene Hervey
1863,George Marshall
1864,Felix Jackson
1865,Gertrude Purcell
1866,Henry Myers
1867,Max Brand
1868,Joe Pasternak
1869,Frank Skinner
1870,Vivien Leigh
1871,Barbara O'Neil
1872,Evelyn Keyes
1873,George Reeves
1874,Fred Crane
1875,Hattie McDaniel
1876,Oscar Polk
1877,Margaret Mitchell
1878,Sidney Howard
1879,Greer Garson
1880,John Mills
1881,Paul Henreid
1882,Judith Furse
1883,Lyn Harding
1884,Milton Rosmer
1885,Frederick Leister
1886,Louise Hampton
1887,Eric Maschwitz
1888,Victor Saville
1889,Freddie Young
1890,Jessica Dragonette
1891,Lanny Ross
1892,Cal Howard
1893,Jack Mercer
1894,Joseph Oriolo
1895,Sam Parker
1896,Livonia Warren
1897,Dave Fleischer
1898,Jonathan Swift
1899,Edmond Seward
1900,Dan Gordon
1901,Max Fleischer
1902,Charles Schettler
1903,Joan Fontaine
1904,Victor McLaglen
1905,Eduardo Ciannelli
1906,Robert Coote
1907,Abner Biberman
1908,Lumsden Hare
1909,Joel Sayre
1910,Fred Guiol
1911,Alfred Newman
1912,John Lockert
1913,Cal Dalton
1914,Melvin Millar
1915,Maureen O'Hara
1916,Edmond O'Brien
1917,Walter Hampden
1918,Harry Davenport
1919,Katharine Alexander
1920,George Zucco
1921,Sonya Levien
1922,Bruno Frank
1923,Robert Newton
1924,Horace Hodges
1925,Hay Petrie
1926,Frederick Piper
1927,Herbert Lomas
1928,William Devlin
1929,Jeanne De Casalis
1930,Daphne Du Maurier
1931,Joan Harrison
1932,J.B. Priestley
1933,Eric Fenby
1934,Robert Hamer
1935,Richard Greene
1936,Sybil Jason
1937,Miles Mander
1938,Walter Lang
1939,Ethel Hill
1940,William V. Skall
1941,Louis R. Loeffler
1942,Charles Boyer
1943,Maria Ouspenskaya
1944,Lee Bowman
1945,Mary Bayless
1946,Ferike Boros
1947,Mary Bovard
1948,Delmer Daves
1949,Mildred Cram
1950,Edward Dmytryk
1951,Harry Carey
1952,Lewis R. Foster
1953,Ina Claire
1954,Felix Bressart
1955,Gregory Gaye
1956,Rolfe Sedan
1957,Edwin Maxwell
1958,Charles Brackett
1959,Billy Wilder
1960,Walter Reisch
1961,Melchior Lengyel
1962,Gene Ruggiero
1963,Lon Chaney Jr.
1964,Burgess Meredith
1965,Betty Field
1966,Roman Bohnen
1967,Bob Steele
1968,Noah Beery Jr.
1969,Leigh Whipper
1970,John Steinbeck
1971,Eugene Solow
1972,Aaron Copland
1973,Rita Hayworth
1974,Allyn Joslyn
1975,Victor Kilian
1976,John Carroll
1977,Don 'Red' Barry
1978,Viola Lawrence
1979,Priscilla Lane
1980,Gladys George
1981,Jeffrey Lynn
1982,Paul Kelly
1983,Joe Sawyer
1984,Jerry Wald
1985,Richard Macaulay
1986,Robert Rossen
1987,Mark Hellinger
1988,Jack Killifer
1989,Nora Gregor
1990,Paulette Dubost
1991,Mila Parély
1992,Odette Talazac
1993,Claire Gérard
1994,Anne Mayen
1995,Lise Elina
1996,Roland Toutain
1997,Carl Koch
1998,Beaumarchais
1999,Jean Bachelet
2000,Max Douy
2001,Claire Trevor
2002,Louise Platt
2003,Tim Holt
2004,Ernest Haycox
2005,Otho Lovering
2006,Dorothy Spencer
2007,Judy Garland
2008,Bert Lahr
2009,Jack Haley
2010,Pat Walshe
2011,Clara Blandick
2012,Noel Langley
2013,Florence Ryerson
2014,Edgar Allan Woolf
2015,L. Frank Baum
2016,Rosalind Russell
2017,Mary Boland
2018,Lucile Watson
2019,Phyllis Povah
2020,Virginia Weidler
2021,Marjorie Main
2022,Clare Boothe Luce
2023,David Snell
2024,Merle Oberon
2025,Laurence Olivier
2026,David Niven
2027,Flora Robson
2028,Hugh Williams
2029,Cecil Kellaway
2030,Emily Brontë
2031,Samuel Goldwyn
2032,Gregg Toland
2033,George Coulouris
2034,Anatole Litvak
2035,Rachel Field
2036,Evelyn Del Rio
2037,Shemp Howard
2038,Dick Purcell
2039,Milton R. Krasner
2040,Arthur Hilton
2041,Wilfred Lucas
2042,Forbes Murray
2043,Frank Baker
2044,Eddie Borden
2045,Gerald Rogers
2046,Victor Kendall
2047,Gerald Fielding
2048,Alfred J. Goulding
2049,Felix Adler
2050,Harry Langdon
2051,Marvin Hatley
2052,Don Ameche
2053,Carmen Miranda
2054,Charlotte Greenwood
2055,J. Carrol Naish
2056,Kay Aldridge
2057,Chris-Pin Martin
2058,Robert Conway
2059,Irving Cummings
2060,Darrell Ware
2061,Karl Tunberg
2062,Ralph Spence
2063,Darryl F. Zanuck
2064,Ray Rennahan
2065,Barbara McLean
2066,Leopold Stokowski
2067,Deems Taylor
2068,The Philadelphia Orchestra
2069,Corey Burton
2070,Hugh Douglas
2071,James MacDonald
2072,Tim Matheson
2073,Julietta Novis
2074,Joe Grant
2075,Dick Huemer
2076,Lee Blair
2077,Elmer Plummer
2078,Buster Crabbe
2079,Carol Hughes
2080,Charles Middleton
2081,Anne Gwynne
2082,Frank Shannon
2083,John Hamilton
2084,Herbert Rawlinson
2085,Tom Chatterton
2086,Shirley Deane
2087,Lee Powell
2088,Ford Beebe
2089,Ray Taylor
2090,Alex Raymond
2091,Basil Dickey
2092,George H. Plympton
2093,Barry Shipman
2094,Jerome Ash
2095,William A. Sickner
2096,Joseph Gluck
2097,Louis Sackin
2098,Alvin Todd
2099,Laraine Day
2100,George Sanders
2101,Albert Bassermann
2102,Robert Benchley
2103,Martin Kosleck
2104,Walter Wanger
2105,Diana Lewis
2106,June MacCloy
2107,George Lessey
2108,Iris Adrian
2109,Jack Cummings
2110,Jane Darwell
2111,Dorris Bowdon
2112,Russell Simpson
2113,O.Z. Whitehead
2114,John Qualen
2115,Zeffie Tilbury
2116,Nunnally Johnson
2117,Robert L. Simpson
2118,Jack Oakie
2119,Grace Hayle
2120,Carter DeHaven
2121,Emma Dunn
2122,Willard Nico
2123,Ernest Truex
2124,Cliff Edwards
2125,Clarence Kolb
2126,Frank Jenks
2127,Donald Douglas
2128,Nella Walker
2129,Carl 'Alfalfa' Switzer
2130,Pierre Watkin
2131,Paul Stanton
2132,Octavus Roy Cohen
2133,Vincent Price
2134,Nan Grey
2135,John Sutton
2136,Alan Napier
2137,Walter Bacon
2138,Joe May
2139,Curt Siodmak
2140,Lester Cole
2141,Hans J. Salter
2142,Frank Gross
2143,James Stephenson
2144,Frieda Inescort
2145,Bruce Lester
2146,Elizabeth Inglis
2147,Victor Sen Yung
2148,Doris Lloyd
2149,Howard Koch
2150,Tyrone Power
2151,Linda Darnell
2152,J. Edward Bromberg
2153,Janet Beecher
2154,George Regas
2155,John Taintor Foote
2156,Bess Meredyth
2157,Johnston McCulley
2158,Robert Bischoff
2159,Louis Hector
2160,King Vidor
2161,Laurence Stallings
2162,Kenneth Roberts
2163,William Holden
2164,Martha Scott
2165,Stuart Erwin
2166,Doro Merande
2167,Philip Wood
2168,Thornton Wilder
2169,Harry Chandlee
2170,Sol Lesser
2171,Sherman Todd
2172,John Halliday
2173,Dickie Jones
2174,Christian Rub
2175,Don Brodie
2176,Frankie Darro
2177,Virginia Davis
2178,Norman Ferguson
2179,T. Hee
2180,Jack Kinney
2181,Carlo Collodi
2182,Otto Englander
2183,Webb Smith
2184,Heather Angel
2185,Aldous Huxley
2186,Jane Austen
2187,Helen Jerome
2188,Judith Anderson
2189,Nigel Bruce
2190,Gladys Cooper
2191,Florence Bates
2192,Robert E. Sherwood
2193,Philip MacDonald
2194,Margaret Sullavan
2195,Sara Haden
2196,William Tracy
2197,Inez Courtney
2198,Sarah Edwards
2199,Miklós László
2200,Ida Lupino
2201,Gale Page
2202,George Tobias
2203,Eddie Acuff
2204,A.I. Bezzerides
2205,Adolph Deutsch
2206,Thomas Richards
2207,Sabu
2208,June Duprez
2209,John Justin
2210,Rex Ingram
2211,Miles Malleson
2212,Morton Selten
2213,Mary Morris
2214,Bruce Winston
2215,Ludwig Berger
2216,Michael Powell
2217,Lajos Biró
2218,Miklós Rózsa
2219,Alexander Korda
2220,Charles Crichton
2221,Leila Rubin
2222,Orson Welles
2223,Joseph Cotten
2224,Dorothy Comingore
2225,Agnes Moorehead
2226,Ruth Warrick
2227,Ray Collins
2228,Erskine Sanford
2229,Everett Sloane
2230,William Alland
2231,Paul Stewart
2232,Bernard Herrmann
2233,Ingrid Bergman
2234,Lana Turner
2235,Peter Godfrey
2236,Sara Allgood
2237,Frederick Worlock
2238,Harold F. Kress
2239,Sterling Holloway
2240,Edward Brophy
2241,James Baskett
2242,Jim Carmichael
2243,Hall Johnson Choir
2244,Verna Felton
2245,Stan Freberg
2246,Samuel Armstrong
2247,Bill Peet
2248,Oliver Wallace
2249,Rita Johnson
2250,John Emery
2251,Don Costello
2252,Alexander Hall
2253,Harry Segall
2254,Alan Curtis
2255,Arthur Kennedy
2256,Joan Leslie
2257,Van Heflin
2258,Robert Sterling
2259,Patricia Dane
2260,Barry Nelson
2261,James Edward Grant
2262,Bronislau Kaper
2263,Albert Akst
2264,Barbara Stanwyck
2265,Charles Coburn
2266,William Demarest
2267,Martha O'Driscoll
2268,Preston Sturges
2269,Monckton Hoffe
2270,Paul Jones
2271,Stuart Gilmore
2272,Teresa Wright
2273,Richard Carlson
2274,Dan Duryea
2275,Patricia Collinge
2276,Charles Dingle
2277,Carl Benton Reid
2278,Jessica Grayson
2279,John Marriott
2280,Lillian Hellman
2281,Arthur Kober
2282,Meredith Willson
2283,Jack Carson
2284,Vladimir Sokoloff
2285,William Ludwig
2286,David Hertz
2287,Mary Astor
2288,Lee Patrick
2289,Sydney Greenstreet
2290,Ward Bond
2291,Elisha Cook Jr.
2292,Monty Woolley
2293,Richard Travis
2294,Jimmy Durante
2295,Elisabeth Fraser
2296,Julius J. Epstein
2297,Rod La Rocque
2298,Irving Bacon
2299,Regis Toomey
2300,Richard Connell
2301,Robert Presnell Sr.
2302,Philip Merivale
2303,Charles Halton
2304,Edgar Buchanan
2305,Ann Doran
2306,Eva Lee Kuney
2307,Leonard Willey
2308,Walter Soderling
2309,Jane Biffle
2310,Martha Cheavens
2311,Stanley Ridges
2312,Margaret Wycherly
2313,June Lockhart
2314,Dickie Moore
2315,Jesse L. Lasky
2316,Hal B. Wallis
2317,Donna Reed
2318,Alan Baxter
2319,Richard Hall
2320,Stella Adler
2321,Loring Smith
2322,Harry Kurnitz
2323,Veronica Lake
2324,Byron Foulger
2325,Margaret Hayes
2326,Charles Bradshaw
2327,Leo Shuken
2328,John F. Seitz
2329,Isabel Jeans
2330,Auriol Lee
2331,Alma Reville
2332,Anthony Berkeley
2333,Evelyn Ankers
2334,Fay Helm
2335,George Waggner
2336,Joseph A. Valentine
2337,John Hubbard
2338,Osa Massen
2339,Cliff Nazarro
2340,Marjorie Gateson
2341,Sidney Lanfield
2342,Michael Fessier
2343,Samuel Bischoff
2344,Philip Tannura
2345,Hardie Albright
2346,Stan Alexander
2347,Bobette Audrey
2348,Peter Behn
2349,Thelma Boardman
2350,Dolyn Bramston-Cook
2351,Janet Chapman
2352,Jeanne Christy
2353,Tim Davis
2354,James Algar
2355,Graham Heid
2356,Felix Salten
2357,Perce Pearce
2358,Vernon Stallings
2359,Edward H. Plumb
2360,Emilio Cigoli
2361,Luciano De Ambrosis
2362,Isa Pola
2363,Adriano Rimoldi
2364,Giovanna Cigoli
2365,Jone Frigerio
2366,Maria Gardena
2367,Dina Perbellini
